qid,question,answer,qid.1,question.1,answer.1,concepts,numbers,units,relations,cn_result
69,which antibody is present in blood group b?,not present,69,which antibody is present in blood group b?,not present,"['present', 'b', 'antibody', 'group', 'blood']",[],[],[],"{'display': [{'head': 'b', 'relation': 'isa', 'tail': 'blood_group', 'score': -4.5863409519195555}, {'head': 'group_b', 'relation': 'relatedto', 'tail': 'b', 'score': -5.441164622346066}, {'head': 'blood_type', 'relation': 'relatedto', 'tail': 'b', 'score': -5.648429999264665}], 'graph_edges': [(386956, -4.5863409519195555, None), (2321400, -5.441164622346066, None), (794876, -5.648429999264665, None), (1066903, -6.641359141886919, None), (2093020, -7.021120310352872, None), (2432400, -7.178835126153489, None), (1308295, -7.243092131054262, None), (825585, -7.290340423583984, None), (738441, -7.318446590881879, None), (1587725, -7.402397867005512, None), (510423, -7.579715472708017, None), (370811, -8.385374314039536, None), (738461, -8.82557989725528, None), (386957, -8.871141974234469, None), (738444, -8.981479264686655, None), (2250186, -9.557866414490556, None), (738446, -9.754171997280608, None), (1587727, -9.913794332873765, None), (794879, -9.923020115496723, None), (336816, -10.10121079396323, None), (620392, -10.21143112202662, None)]}"
69,which antibody is present in blood group b?,"a, b",69,which antibody is present in blood group b?,"a, b","['present', 'b', 'antibody', 'group', 'blood']",[],[],[],"{'display': [{'head': 'b', 'relation': 'isa', 'tail': 'blood_group', 'score': 0.0}, {'head': 'group_b', 'relation': 'relatedto', 'tail': 'b', 'score': 0.0}, {'head': 'blood_type', 'relation': 'relatedto', 'tail': 'b', 'score': 0.0}], 'graph_edges': [(386956, 0.0, None), (2321400, 0.0, None), (794876, 0.0, None), (2432400, 0.0, None), (1066903, 0.0, None), (2093020, 0.0, None), (738441, 0.0, None), (1308295, 0.0, None), (1587725, 0.0, None), (510423, 0.0, None), (370811, 0.0, None), (738461, 0.0, None), (386957, 0.0, None), (738444, 0.0, None), (336816, 0.0, None), (2250186, -8.929125301184559, None), (794879, -8.964988391304946, None), (620392, -9.008214165555193, None), (1587727, -9.026696563306306, None), (738446, -9.382696169524737, None)]}"
70,which blood vessel is responsible for oxygented blood transporting to left atrium?,aorta,70,which blood vessel is responsible for oxygented blood transporting to left atrium?,aorta,"['responsible', 'leave', 'blood', 'atrium', 'vessel', 'aorta', 'transport', 'oxygented']",[],['m'],[],"{'display': [{'head': 'o', 'relation': 'relatedto', 'tail': 'oxygen', 'score': -8.65108121805918}, {'head': 'a', 'relation': 'relatedto', 'tail': 'artery', 'score': -9.923608779907227}, {'head': 'a', 'relation': 'isa', 'tail': 'blood_group', 'score': -10.005439366526295}], 'graph_edges': [(2367741, -8.65108121805918, None), (638423, -9.923608779907227, None), (370811, -10.005439366526295, None), (1587727, -10.466283286197848, None), (794879, -10.749911718234292, None), (638422, -13.518933296203613, None)]}"
70,which blood vessel is responsible for oxygented blood transporting to left atrium?,superior venacava,70,which blood vessel is responsible for oxygented blood transporting to left atrium?,superior venacava,"['responsible', 'leave', 'blood', 'superior', 'venacava', 'atrium', 'vessel', 'transport', 'oxygented']",[],['m'],[],"{'display': [{'head': 'oxygen', 'relation': 'relatedto', 'tail': 'o', 'score': -8.486981878600956}, {'head': 'o', 'relation': 'relatedto', 'tail': 'oxygen', 'score': -9.480010949047568}, {'head': 'blood', 'relation': 'relatedto', 'tail': 'o', 'score': -9.608359336853027}], 'graph_edges': [(1627263, -8.486981878600956, None), (2367741, -9.480010949047568, None), (794493, -9.608359336853027, None), (717262, -10.726312793455442, None), (638423, -10.768607296874551, None), (1587727, -10.826580611387303, None), (794879, -10.938646688335558, None), (638422, -13.666591930389405, None)]}"
70,which blood vessel is responsible for oxygented blood transporting to left atrium?,pulmonary artery,70,which blood vessel is responsible for oxygented blood transporting to left atrium?,pulmonary artery,"['responsible', 'artery', 'leave', 'blood', 'atrium', 'vessel', 'transport', 'oxygented', 'pulmonary']",[],['m'],[],"{'display': [{'head': 'o', 'relation': 'relatedto', 'tail': 'oxygen', 'score': -6.937121407629809}, {'head': 'a', 'relation': 'relatedto', 'tail': 'artery', 'score': -8.957966804504395}, {'head': 'a', 'relation': 'relatedto', 'tail': 'arterial', 'score': -12.376867198944092}], 'graph_edges': [(2367741, -6.937121407629809, None), (638423, -8.957966804504395, None), (638422, -12.376867198944092, None)]}"
70,which blood vessel is responsible for oxygented blood transporting to left atrium?,pulmonary vein,70,which blood vessel is responsible for oxygented blood transporting to left atrium?,pulmonary vein,"['responsible', 'leave', 'vein', 'blood', 'atrium', 'vessel', 'transport', 'oxygented', 'pulmonary']",[],['m'],[],"{'display': [{'head': 'o', 'relation': 'relatedto', 'tail': 'oxygen', 'score': -7.222907543182373}, {'head': 'a', 'relation': 'relatedto', 'tail': 'arterial', 'score': -12.745662307739257}], 'graph_edges': [(2367741, -7.222907543182373, None), (638422, -12.745662307739257, None)]}"
71,which one is the pre-requisite of kidney transplantation?,parents,71,which one is the pre-requisite of kidney transplantation?,parents,"['parent', 'pre', 'requisite', 'transplantation', '-', 'kidney']",['one'],[],[],"{'display': [{'head': 'universal_donor', 'relation': 'relatedto', 'tail': 'o', 'score': -10.143646240234375}], 'graph_edges': [(2111074, -10.143646240234375, None)]}"
71,which one is the pre-requisite of kidney transplantation?,matching of blood group,71,which one is the pre-requisite of kidney transplantation?,matching of blood group,"['matching', 'transplantation', 'blood', 'pre', 'requisite', 'group', '-', 'kidney']",['one'],['m'],[],"{'display': [{'head': 'b', 'relation': 'isa', 'tail': 'blood_group', 'score': -7.111275551061748}, {'head': 'blood_type', 'relation': 'relatedto', 'tail': 'b', 'score': -8.446730613708496}, {'head': 'o', 'relation': 'relatedto', 'tail': 'universal_donor', 'score': -10.8445853586381}], 'graph_edges': [(386956, -7.111275551061748, None), (794876, -8.446730613708496, None), (1587733, -10.8445853586381, None), (1587729, -10.8445853586381, None), (2111074, -11.841992855072021, None)]}"
71,which one is the pre-requisite of kidney transplantation?,matching of tissue,71,which one is the pre-requisite of kidney transplantation?,matching of tissue,"['matching', 'pre', 'requisite', 'transplantation', 'tissue', '-', 'kidney']",['one'],['m'],[],"{'display': [], 'graph_edges': []}"
71,which one is the pre-requisite of kidney transplantation?,brain dead,71,which one is the pre-requisite of kidney transplantation?,brain dead,"['pre', 'brain', 'requisite', 'transplantation', '-', 'kidney', 'dead']",['one'],[],[],"{'display': [], 'graph_edges': []}"
72,which one is the color of kidney?,reddish,72,which one is the color of kidney?,reddish,"['color', 'kidney', 'reddish']",['one'],[],[],"{'display': [], 'graph_edges': []}"
72,which one is the color of kidney?,slightly yellow,72,which one is the color of kidney?,slightly yellow,"['yellow', 'color', 'kidney']",['one'],[],[],"{'display': [], 'graph_edges': []}"
72,which one is the color of kidney?,red,72,which one is the color of kidney?,red,"['red', 'color', 'kidney']",['one'],[],[],"{'display': [], 'graph_edges': []}"
72,which one is the color of kidney?,yellow,72,which one is the color of kidney?,yellow,"['yellow', 'color', 'kidney']",['one'],[],[],"{'display': [], 'graph_edges': []}"
73,when blackman divided photosynthesis into two phases?,1905,73,when blackman divided photosynthesis into two phases?,1905,"['phase', 'divide', 'photosynthesis', 'blackman']","['1905', 'two']","['km', 'm']",[],"{'display': [], 'graph_edges': []}"
73,when blackman divided photosynthesis into two phases?,1915,73,when blackman divided photosynthesis into two phases?,1915,"['phase', 'divide', 'photosynthesis', 'blackman']","['1915', 'two']","['km', 'm']",[],"{'display': [], 'graph_edges': []}"
73,when blackman divided photosynthesis into two phases?,1920,73,when blackman divided photosynthesis into two phases?,1920,"['phase', 'divide', 'photosynthesis', 'blackman']","['1920', 'two']","['km', 'm']",[],"{'display': [], 'graph_edges': []}"
73,when blackman divided photosynthesis into two phases?,1925,73,when blackman divided photosynthesis into two phases?,1925,"['phase', 'divide', 'photosynthesis', 'blackman']","['1925', 'two']","['km', 'm']",[],"{'display': [], 'graph_edges': []}"
74,what is called the part where anther and filament are connected?,pollen tube,74,what is called the part where anther and filament are connected?,pollen tube,"['call', 'anther', 'connect', 'tube', 'filament', 'pollen']",[],['m'],[],"{'display': [], 'graph_edges': []}"
74,what is called the part where anther and filament are connected?,connective,74,what is called the part where anther and filament are connected?,connective,"['call', 'anther', 'connective', 'connect', 'filament']",[],['m'],[],"{'display': [{'head': 'f_hole', 'relation': 'relatedto', 'tail': 'f', 'score': -10.997795104980469}, {'head': 'a', 'relation': 'relatedto', 'tail': 'artificer', 'score': -13.753604412078857}], 'graph_edges': [(1122797, -10.997795104980469, None), (638499, -13.753604412078857, None)]}"
74,what is called the part where anther and filament are connected?,pollen,74,what is called the part where anther and filament are connected?,pollen,"['call', 'anther', 'connect', 'filament', 'pollen']",[],['m'],[],"{'display': [], 'graph_edges': []}"
74,what is called the part where anther and filament are connected?,pollensac,74,what is called the part where anther and filament are connected?,pollensac,"['call', 'anther', 'connect', 'pollensac', 'filament']",[],['m'],[],"{'display': [], 'graph_edges': []}"
75,which one is the importance of self-pollination?,emerge dversity,75,which one is the importance of self-pollination?,emerge dversity,"['self', 'pollination', 'importance', 'emerge', 'dversity']",['one'],['m'],[],"{'display': [], 'graph_edges': []}"
75,which one is the importance of self-pollination?,increase adaptation ability,75,which one is the importance of self-pollination?,increase adaptation ability,"['self', 'adaptation', 'pollination', 'importance', 'increase', 'ability']",['one'],['m'],[],"{'display': [], 'graph_edges': []}"
75,which one is the importance of self-pollination?,increase the germination rate of seed,75,which one is the importance of self-pollination?,increase the germination rate of seed,"['self', 'germination', 'rate', 'pollination', 'importance', 'seed', 'increase']",['one'],['m'],[],"{'display': [], 'graph_edges': []}"
75,which one is the importance of self-pollination?,save the purity of seed,75,which one is the importance of self-pollination?,save the purity of seed,"['save', 'self', 'pollination', 'importance', 'seed', 'purity']",['one'],['m'],[],"{'display': [], 'graph_edges': []}"
76,what is the ratio of possibility of inheriting thalassemia from carrier father carrier mother?,1 : 2 : 1,76,what is the ratio of possibility of inheriting thalassemia from carrier father carrier mother?,1 : 2 : 1,"['father', 'thalassemia', 'inherit', 'carrier', 'ratio', 'possibility', 'mother']","['1', '2']",['m'],[],"{'display': [{'head': 'o', 'relation': 'relatedto', 'tail': 'descendant', 'score': -8.999545097351074}, {'head': 'm', 'relation': 'relatedto', 'tail': 'mother', 'score': -10.772032165527344}], 'graph_edges': [(1587703, -8.999545097351074, None), (1442879, -10.772032165527344, None)]}"
76,what is the ratio of possibility of inheriting thalassemia from carrier father carrier mother?,1 : 1 : 1 : 1,76,what is the ratio of possibility of inheriting thalassemia from carrier father carrier mother?,1 : 1 : 1 : 1,"['father', 'thalassemia', 'inherit', 'carrier', 'ratio', 'possibility', 'mother']",['1'],['m'],[],"{'display': [{'head': 'o', 'relation': 'relatedto', 'tail': 'descendant', 'score': -8.702773094177246}, {'head': 'm', 'relation': 'relatedto', 'tail': 'mother', 'score': -10.603668022155762}], 'graph_edges': [(1587703, -8.702773094177246, None), (1442879, -10.603668022155762, None)]}"
76,what is the ratio of possibility of inheriting thalassemia from carrier father carrier mother?,1 : 3,76,what is the ratio of possibility of inheriting thalassemia from carrier father carrier mother?,1 : 3,"['father', 'thalassemia', 'inherit', 'carrier', 'ratio', 'possibility', 'mother']","['1', '3']",['m'],[],"{'display': [{'head': 'o', 'relation': 'relatedto', 'tail': 'descendant', 'score': -9.164335250854492}, {'head': 'm', 'relation': 'relatedto', 'tail': 'mother', 'score': -10.840935230255127}], 'graph_edges': [(1587703, -9.164335250854492, None), (1442879, -10.840935230255127, None)]}"
76,what is the ratio of possibility of inheriting thalassemia from carrier father carrier mother?,2 : 1 : 1,76,what is the ratio of possibility of inheriting thalassemia from carrier father carrier mother?,2 : 1 : 1,"['father', 'thalassemia', 'inherit', 'carrier', 'ratio', 'possibility', 'mother']","['1', '2']",['m'],[],"{'display': [{'head': 'o', 'relation': 'relatedto', 'tail': 'descendant', 'score': -9.014066696166992}, {'head': 'm', 'relation': 'relatedto', 'tail': 'mother', 'score': -10.800268077850342}], 'graph_edges': [(1587703, -9.014066696166992, None), (1442879, -10.800268077850342, None)]}"
77,what is the name of the part of chromosome where gene is present?,locus,77,what is the name of the part of chromosome where gene is present?,locus,"['present', 'chromosome', 'gene', 'locus']",[],['m'],['part of'],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'd', 'score': -8.832396507263184}, {'head': 'terminal_s', 'relation': 'relatedto', 'tail': 's', 'score': -9.375204945464878}, {'head': 'l', 'relation': 'partof', 'tail': 'alphabet', 'score': -9.74860898446558}], 'graph_edges': [(837703, -8.832396507263184, None), (2027914, -9.375204945464878, None), (625768, -9.74860898446558, None), (2263684, -9.881185996066812, None), (1840737, -9.918158097660987, None), (629428, -9.956213465001438, None), (1302444, -9.98737419862181, None), (2311306, -10.00305620492862, None), (624467, -10.020868019850687, None), (631531, -10.142818068829035, None), (621327, -10.164801507826311, None), (1587703, -10.274206060924863, None), (623000, -10.463121316073481, None), (627766, -10.752826489418029, None), (1628246, -10.954052457203876, None), (623947, -10.993157835163109, None), (2263686, -11.218777472428545, None), (2093020, -11.441142968912473, None), (628052, -11.792390632629395, None)]}"
77,what is the name of the part of chromosome where gene is present?,chiasma,77,what is the name of the part of chromosome where gene is present?,chiasma,"['present', 'chromosome', 'gene', 'chiasma']",[],['m'],['part of'],"{'display': [{'head': 'm', 'relation': 'partof', 'tail': 'alphabet', 'score': -9.856444358825684}, {'head': 'c', 'relation': 'partof', 'tail': 'alphabet', 'score': -10.3819665917077}, {'head': 's', 'relation': 'partof', 'tail': 'alphabet', 'score': -10.445446039209111}], 'graph_edges': [(626459, -9.856444358825684, None), (621327, -10.3819665917077, None), (629428, -10.445446039209111, None), (2263684, -10.509247676363524, None), (627766, -10.95965334268044, None), (623947, -11.006922349474044, None), (623000, -11.41118116815471, None), (2421292, -11.641243812007982, None), (628052, -12.813914489746095, None)]}"
77,what is the name of the part of chromosome where gene is present?,crossing over,77,what is the name of the part of chromosome where gene is present?,crossing over,"['present', 'chromosome', 'gene', 'cross']",[],['m'],['part of'],"{'display': [{'head': 's', 'relation': 'partof', 'tail': 'alphabet', 'score': -8.570930480957031}, {'head': 'c', 'relation': 'partof', 'tail': 'alphabet', 'score': -8.833041620500675}, {'head': 'c', 'relation': 'relatedto', 'tail': 'cytosine', 'score': -9.174695346668921}], 'graph_edges': [(629428, -8.570930480957031, None), (621327, -8.833041620500675, None), (2263684, -9.174695346668921, None), (623000, -9.740021148090706, None), (1587703, -10.224250632242184, None), (627766, -10.365137242379026, None), (623947, -10.435959985214463, None), (628052, -11.102883911132812, None)]}"
